"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"CC","GO:0005911","cell-cell junction","102/3294","477/23436",7.24663808937048e-06,8.30659410841273e-05,4.3377362326004e-05,"Atp1b1/App/Slc8a1/Pmp22/Cdc42/Ppp3ca/Epb41l3/Ctnnb1/Lims1/Gjd2/Ywhah/Cdh10/Itgb1/B4galt1/Cadm1/Gjc2/Rdx/Gjd4/Pak1/Ptprk/Grhl2/Pard6g/Kit/Adam17/Ceacam2/Ceacam1/Cgnl1/Rap2b/Pdcd6ip/Kcnj11/Flot2/Dsg2/Cd3e/Magi1/Ncam1/Cldn16/Cdca3/Myo1e/Panx1/Nck1/Dst/Ddx6/Atp2a2/Arvcf/Frmd6/Mylk/Usp53/Was/Cldn2/Tgm1/Map2k2/Itga4/Cdk4/Pdxp/Rhoa/Scn1b/Pard3/Pvr/Tec/Plekhg5/Synpo/Coro1a/Ybx3/Sgca/Tjp2/Iqgap1/Pcdhgc3/Pcdhga12/Tbcd/Lims2/Lin7b/Tgfbr1/Pard3b/Cd99l2/Amotl2/Ccnd1/Ppp1ca/Add3/Zyx/Pdlim7/Prickle4/Plekha7/Gab1/Prkcz/Pdlim1/Fbf1/C1qtnf5/Scrib/Cyth1/Arhgef2/Atp1a2/Cfl1/Pdlim5/Fscn1/Vamp5/Mtdh/Add1/Myh9/Fxyd1/Slc2a1/Pkp4/Cdc42ep4",102
"CC","GO:0062023","collagen-containing extracellular matrix","81/3294","359/23436",8.03710362932616e-06,9.07719939312131e-05,4.74014935413819e-05,"Ogn/Hsp90aa1/Matn2/Lgalsl/Pmp22/Sparcl1/Adam10/Gsto1/Smc3/Sspo/Mfap2/Itgb1/Col5a2/Col14a1/Fgfr2/Col7a1/Plxdc2/Vwa5a/Col1a2/Egfl7/Kng1/Col4a1/Timp3/Fgf10/Cd151/Lamc3/Lum/Ltbp4/Col4a6/Ins2/Serpini2/Ush2a/Mfap5/Adamts1/Bmp7/Gpc3/Runx1/Lgals4/Prss2/Rarres2/Ncan/Emilin1/Plxna2/Ccdc80/Igfbp7/Col20a1/Ntn1/Agrn/Col5a3/Lman1/Col6a2/Pcolce2/Col9a3/Tinagl1/Anxa1/Hspg2/Lama4/Anxa2/Papln/Sparc/Htra1/Lgals1/Ctsd/Bgn/Calr/Pkm/Mfge8/Fbn2/Ache/Ctsb/Entpd2/Cst3/S100a6/Ltbp3/Timp2/Rpsa/Serping1/Tgm2/Fmod/Ctsz/Lgals3",81
"CC","GO:0012506","vesicle membrane","76/3294","332/23436",8.76864715819069e-06,9.75988553259486e-05,5.09665075098498e-05,"Calm1/Calm2/Calm3/Rab5a/Sgip1/Cltc/Eps15/Snap91/Clta/Cadps/Sec22b/Dnm1l/Rab14/Vamp7/Vamp4/Amph/Snap47/Mff/Stx7/Atp8a1/Ryr2/Sypl/Gria2/Appbp2/Rab9/Kcnq1/Sec24d/Selp/Aftph/Sec16b/Sec23b/Rab21/Ulk1/Flot2/Oprk1/Syt11/Nck1/Oca2/Aqp5/Atp2a2/Stxbp2/Hip1r/Was/Rab11b/Atp13a2/Scyl1/Sec13/Rab27a/Rab3a/Pcsk4/Htt/Ap1g2/Ap2m1/Kif1b/Rapgef1/Ptprs/Cope/Pi4k2a/Syngr2/Vamp1/Slc6a9/Sort1/Dab2/Sparc/Arfgap2/Stx1a/Dtnbp1/Fcho1/Cubn/Atp6v0a1/Vamp5/Traf2/Myo1c/Slc11a1/Sec24c/Tmed3",76
"CC","GO:0042734","presynaptic membrane","51/3294","198/23436",9.11410995733449e-06,9.99948063890412e-05,5.22176826126984e-05,"Cntn1/Gpm6a/Cltc/Snap91/Sept7/Clta/Ctnnb1/Marcksl1/Htr1b/Dnm1l/Cdh10/Cadm1/Ptprd/Gria2/Atp1a3/Ntng1/Adora2a/Cntnap4/Cacna1e/Kcnj3/Flot2/Oprk1/Syt11/Ncam1/Aph1a/Kcnj9/Htr1a/Cnr1/Kcna2/Pde2a/Grik1/Syt7/Chrm4/Efnb3/Kcnj6/Psenen/Psen1/Ptprs/Grin1/Pi4k2a/Apbb1/Slc6a9/Pip5k1c/Kcnc4/Scrib/Cyth1/Stxbp1/Stx1a/Atp2b2/Ache/Phb",51
"CC","GO:0032432","actin filament bundle","30/3294","95/23436",9.77481545417242e-06,0.000105733215053583,5.52143022689354e-05,"Sept7/Limch1/Coro2b/Synpo2/Lima1/Enah/Pls1/Dst/Mylk/Lpp/Myh14/Synpo/Cryab/Anxa2/Zyx/Pdlim7/Prickle4/Prkcz/Pdlim1/Sept5/Ptpn11/Cfl1/Pdlim5/Fscn1/Sept9/Trip6/Tpm3/Acta2/Myh9/Myh7",30
"CC","GO:0009898","cytoplasmic side of plasma membrane","44/3294","163/23436",1.03110602461496e-05,0.000109984642625596,5.74344145289914e-05,"Ppp3ca/Ptp4a1/Acp1/Pten/Src/Gphn/Ryr2/Cbx6/Gna12/Kit/Rgs8/Gna13/Gnat2/Fes/Rab21/Mapt/Dst/Litaf/Atp2a2/Gnat1/Gngt1/Stac/Snx5/Map2k2/Rhoa/Kcnip1/G6pdx/Dtna/Iqgap1/Cdk16/Shank3/Fyn/Gng3/Cyth1/Gng5/Gnai2/Htra2/Gng13/Mien1/Kcnab2/Traf2/S100a6/Gramd1a/Pkp4",44
"CC","GO:0031253","cell projection membrane","69/3294","295/23436",1.04574235431497e-05,0.000110017825769027,5.7451742897477e-05,"Cd24a/Hsp90aa1/Utrn/Sptbn1/Aif1l/Eps15/Hcn1/Epb41l3/Ehd3/Ctnnb1/Slc12a5/Eps8l2/Ndrg4/Itgb1/B4galt1/Dmd/Src/Arf4/Pcmt1/Mapre1/Gna12/Adam17/Gna13/Ceacam1/Pip5k1a/Lima1/Pdzk1/Adora2a/Arf6/Kcnj11/Mapt/Gabre/Dnm2/Ush2a/Hip1r/Fap/Slc26a4/Trpm6/Slc46a1/Psd/Rapgef3/Atf4/Pdxp/Rhoa/Cltrn/Ehd1/Antxr1/Grin1/Plek/Itgav/Gpi1/Eps8l1/Aif1/Shank3/Kcnc4/Slc9a3r1/Mapk8ip3/Pdpn/Arhgef2/Cubn/Smo/Eef1a1/Fscn1/Gap43/Entpd2/Pacsin1/Myo1c/Ttyh1/Scarb1",69
"CC","GO:0019898","extrinsic component of membrane","72/3294","314/23436",1.40353957830799e-05,0.000145424975357754,7.59414961777746e-05,"Cltc/Bcl2l11/Rnf112/Snap91/Ctnnb1/Ghr/Cadps/Socs5/Amph/Cdh10/Wdr45b/Src/Fmr1/Gphn/Prss8/Stk39/Ryr2/Gna12/Rgs8/Gna13/Pik3c2a/Nmt1/Cish/Rb1cc1/Gnat2/Fes/Ulk1/Ehd2/Bsn/Atp2a2/Gnat1/Numa1/Pik3cd/Gngt1/Psd/Stac/Dnaja3/Snx5/Tcte3/Rhoa/Kcnip1/Gba2/Olfm1/Dtna/Iqgap1/Arsa/Mgll/Cdk16/Anxa1/Shank3/Fyn/Tpr/Anxa2/Gng3/Eno1/Coq8a/Scrib/Cyth1/Gng5/Nucb1/Usp50/Mfge8/Gnai2/Rpl29/Gng13/Kcnab2/S100a6/Phb/Gramd1a/Sox10/Apoe/Socs3",72
"CC","GO:1905368","peptidase complex","29/3294","92/23436",1.42016577497807e-05,0.000145424975357754,7.59414961777746e-05,"Psma5/Taf9/Txnl1/Psmd14/Usp14/Sec11a/Psma7/Psmc6/Psma3/Psma2/Ide/Psmb1/Sem1/Supt20/Ubr1/Zfand2a/Psmd4/Psmd9/Psmb9/Taf6/Hspb1/Spcs3/Psmb10/Sgf29/Dnajb2/Htra2/Zfand2b/Psmd11/Psmb3",29
"CC","GO:0042641","actomyosin","30/3294","97/23436",1.54623839328222e-05,0.000156251458689572,8.15951285097683e-05,"Sept7/Kat2b/Limch1/Coro2b/Synpo2/Lima1/Pdcd6ip/Enah/Dst/Mylk/Lpp/Myh14/Synpo/Anxa2/Zyx/Pdlim7/Prickle4/Prkcz/Pdlim1/Sept5/Stx1a/Ptpn11/Pdlim5/Fscn1/Sept9/Trip6/Tpm3/Acta2/Myh9/Myh7",30
"CC","GO:0030863","cortical cytoskeleton","37/3294","131/23436",1.70561298289341e-05,0.000170118281930148,8.88364383434572e-05,"Utrn/Sptbn1/Lasp1/Gmfb/Cap1/Actr2/Wasl/Rdx/Triobp/Mapre1/Flot2/Cotl1/Mpp1/Myo1e/Pls1/Bsn/Hip1r/Numa1/Clasp1/Lancl2/Was/Cttn/Llgl1/Rapgef3/Llgl2/Coro1a/Nf2/Gmfg/Rtkn/Nsmf/Cfl1/Eef1a1/Tpm3/Myh9/Slc2a1/Mobp/Gsn",37
"CC","GO:0000151","ubiquitin ligase complex","66/3294","283/23436",1.77616853058316e-05,0.000174884286088188,9.13252645279599e-05,"Crbn/Ube2e1/Ube2d3/Fbxw7/Ube2a/Cul3/Cul2/Ube2d2a/Cacybp/Fbxo33/Ube2b/Ikbkg/Nedd4/Skp1a/Rbx1/Kctd2/Med30/Dcaf13/Ccnc/Cul4b/Babam2/Rchy1/Brcc3/Ubr1/Rnf14/Lztr1/Eloc/Rnf144a/Cks2/Sel1l/Ube4a/Pcgf6/Asb4/Med17/Rnf20/Cdc16/Fbxo6/Dcun1d1/Fbxw11/Fbxw8/Rnf2/Wdr26/Anapc1/Med12/Btrc/Brap/Fbxl15/Anapc16/Ube2v1/Ube2l3/Fbxl12/Spsb2/Ccnf/Dcaf4/Ring1/Tnfaip1/Anapc5/Cdc20/Elob/Kctd17/Anapc2/Dda1/Traf2/Sharpin/Mib2/Phc2",66
"CC","GO:0030659","cytoplasmic vesicle membrane","70/3294","306/23436",1.99069264955744e-05,0.000193525563906344,0.000101059813388592,"Calm1/Calm2/Calm3/Rab5a/Sgip1/Cltc/Eps15/Snap91/Clta/Cadps/Sec22b/Dnm1l/Rab14/Vamp7/Vamp4/Amph/Snap47/Mff/Stx7/Atp8a1/Ryr2/Sypl/Gria2/Appbp2/Rab9/Kcnq1/Sec24d/Selp/Aftph/Sec16b/Sec23b/Ulk1/Flot2/Oprk1/Syt11/Oca2/Aqp5/Stxbp2/Hip1r/Rab11b/Scyl1/Sec13/Rab27a/Rab3a/Pcsk4/Htt/Ap1g2/Ap2m1/Kif1b/Rapgef1/Ptprs/Cope/Pi4k2a/Syngr2/Vamp1/Slc6a9/Sort1/Dab2/Sparc/Arfgap2/Stx1a/Dtnbp1/Fcho1/Cubn/Atp6v0a1/Vamp5/Myo1c/Slc11a1/Sec24c/Tmed3",70
"CC","GO:1905369","endopeptidase complex","23/3294","67/23436",2.3305084714988e-05,0.000223728813263885,0.000116832069426453,"Psma5/Txnl1/Psmd14/Usp14/Psma7/Psmc6/Psma3/Psma2/Ide/Psmb1/Sem1/Ubr1/Zfand2a/Psmd4/Psmd9/Psmb9/Hspb1/Psmb10/Dnajb2/Htra2/Zfand2b/Psmd11/Psmb3",23
"CC","GO:0015935","small ribosomal subunit","27/3294","85/23436",2.37376251043262e-05,0.000224981645160432,0.000117486303188219,"Npm1/Mrps22/Mcts1/Hba-a1/Hba-a2/Mrps2/Rps21/Rps18/Rps27l/Rps24/Mrps18a/Mrps16/Rps17/Rps15/Mrps28/Rps19/Rps6/Rps10/Fau/Rps11/Rps2/Rps16/Rps28/Rps27/Rps12/Rps5/Rpsa",27
"CC","GO:0030864","cortical actin cytoskeleton","30/3294","99/23436",2.40214777384837e-05,0.000224981645160432,0.000117486303188219,"Utrn/Sptbn1/Lasp1/Gmfb/Cap1/Actr2/Wasl/Rdx/Triobp/Flot2/Cotl1/Myo1e/Pls1/Hip1r/Lancl2/Was/Cttn/Llgl1/Rapgef3/Llgl2/Coro1a/Nf2/Gmfg/Rtkn/Cfl1/Eef1a1/Myh9/Slc2a1/Mobp/Gsn",30
"CC","GO:0045177","apical part of cell","89/3294","416/23436",2.64019564339004e-05,0.000244297620978741,0.000127573182007813,"Atp1b1/App/Hsp90aa1/Atp6v1a/Eps15/Slc4a10/Cdc42/Usp9x/Ctnnb1/Pcm1/Atp6v1c1/Srr/Dab1/Rab14/Vamp7/Atp6ap2/Ush1c/Ldlr/Pten/Rdx/Stk39/Clcn5/Pard6g/Adam17/Dram2/Ceacam2/Ceacam1/Pdzk1/Slc23a2/Casr/Abcg8/Dsg2/Slc44a4/Homer1/Stk26/Aqp5/Emp2/Ush2a/Stxbp2/Hip1r/Gnat1/Numa1/Atp4a/Fap/Slc26a4/Trpm6/Slc46a1/Rab27a/Tubg1/Rapgef3/Pard3/Nf2/P2ry6/Notch1/Chl1/Slc9a3r2/Tgfbr1/Slc22a4/Pard3b/Atp6v1e1/Amotl2/Anxa1/Dab2/Pfkm/Egfr/Vcam1/Slc6a20a/Clcnka/Prkcz/Slc9a3r1/C1qtnf5/Lrp1/Slc12a2/Plat/Scrib/Atp1b2/Il6ra/Pdpn/Cubn/Pebp1/Atp2b2/Erbb3/Ctsb/Mtdh/Ifitm3/Fxyd1/Slc2a1/Plec/Pdgfrb",89
"CC","GO:0031012","extracellular matrix","99/3294","475/23436",2.92559897869187e-05,0.000267483335194685,0.000139680853493935,"Ogn/Hsp90aa1/Matn2/Lgalsl/Pmp22/Sparcl1/Adam10/Gsto1/Smc3/Sspo/Mfap2/Itgb1/Ihh/Col5a2/Col14a1/Fgfr2/Col7a1/Plxdc2/Tgfbr3/Vwa5a/Hsd17b12/Col1a2/Egfl7/Kng1/Col4a1/Timp3/Fgf10/Cd151/Lamc3/Lum/Ltbp4/Col4a6/Ins2/Serpini2/Il1rl1/Ush2a/Mfap5/Adamts1/Bmp7/Mmp7/Gpc3/Ccn4/Runx1/Lgals4/Prss2/Rarres2/Ncan/Emilin1/Hapln2/Plxna2/Cpz/Glg1/Ccdc80/Mmp14/Wnt4/Igfbp7/Col20a1/Ntn1/Agrn/Col5a3/Lman1/Col6a2/Pcolce2/Col9a3/Tfip11/Tinagl1/Anxa1/Hspg2/Lama4/Anxa2/Papln/Sparc/Htra1/Lgals1/Ctsd/Bgn/Calr/Mfap1a/Mfap1b/Pkm/Mfge8/Fbn2/Ache/Ctsb/Entpd2/Cst3/S100a6/Ltbp3/Wnt5b/Timp4/Mmp2/Timp2/Apoe/Rpsa/Serping1/Tgm2/Fmod/Ctsz/Lgals3",99
"CC","GO:0001725","stress fiber","27/3294","86/23436",3.00074321421116e-05,0.000267973347501648,0.00013993673985489,"Sept7/Limch1/Coro2b/Synpo2/Lima1/Enah/Dst/Mylk/Lpp/Myh14/Synpo/Anxa2/Zyx/Pdlim7/Prickle4/Prkcz/Pdlim1/Sept5/Ptpn11/Pdlim5/Fscn1/Sept9/Trip6/Tpm3/Acta2/Myh9/Myh7",27
"CC","GO:0097517","contractile actin filament bundle","27/3294","86/23436",3.00074321421116e-05,0.000267973347501648,0.00013993673985489,"Sept7/Limch1/Coro2b/Synpo2/Lima1/Enah/Dst/Mylk/Lpp/Myh14/Synpo/Anxa2/Zyx/Pdlim7/Prickle4/Prkcz/Pdlim1/Sept5/Ptpn11/Pdlim5/Fscn1/Sept9/Trip6/Tpm3/Acta2/Myh9/Myh7",27
"CC","GO:0000790","nuclear chromatin","87/3294","407/23436",3.3407283536777e-05,0.000294905675359135,0.00015400090777389,"Ppargc1a/Sfr1/Mphosph8/Hnrnpk/Hif1a/Morf4l1/Kat2b/Tcp1/H2afz/Ctnnb1/Ube2a/Actr6/H3f3a/H3f3b/Ncoa3/Ccar2/Ube2b/Thrb/Gatad2a/Hmgb1/Rad50/Smarca5/Rbbp7/Smarce1/Smad4/Nipbl/Irf4/Hmgxb4/Setd3/H1f2/Ikzf1/Dnmt3a/Runx2/Ar/Vdr/Stat3/Tcf4/Crebbp/Ing3/Nrip1/H3c4/Creb3l1/Cbx5/Creb1/Setd1a/Rnf2/Atrx/Tti1/Gatad2b/Tcf3/Ppp1r10/Hdac1/Znhit1/Suv39h1/Arid2/Klf4/Ring1/Pawr/Smarcb1/Prdx1/Aldoa/Trim24/Smarca4/Ino80e/Usf1/Cdk9/Sirt7/Tfpt/Smarcc1/Polr3gl/Kdm1a/H2afj/Nsmf/Sin3b/Chd4/Tnp2/Klhdc3/Polr3d/Pbrm1/Kat2a/Smarcd2/Brd4/Bptf/Hdac5/Etv3/Macroh2a1/Smarcd3",87
"CC","GO:0044452","nucleolar part","46/3294","181/23436",3.50666436471555e-05,0.000306036162738811,0.000159813292219692,"Npm1/Cript/Snu13/Trim27/Btbd10/Smarca5/Sesn1/Nfib/Map3k14/Aff4/Ube2i/Pafah1b2/Foxj2/Kdm5d/Fbl/Mphosph10/Camk4/Pwp2/Utp6/Vdr/Rpp30/Utp18/Dclre1a/Foxa1/Fbxw8/Selenbp2/Selenbp1/Polr2f/Polr1d/Tfcp2l1/Smarcb1/Cd2bp2/Akna/Polr1a/Dab2/Sirt7/Rrp1b/Dusp11/Jmjd6/Nfic/Timm13/Polr2l/Hoxb5/Mtdh/Nop53/Tax1bp3",46
"CC","GO:0016323","basolateral plasma membrane","55/3294","229/23436",3.63061760811528e-05,0.000313027018753792,0.000163463944826199,"Mpz/Atp1b1/Hsp90aa1/Slc8a1/Eps15/Slc4a10/Hcn1/Tfrc/Ctnnb1/Adam9/Ide/Slc12a6/Ndrg4/B4galt1/Ldlr/Cadm1/Alpk2/Stk39/Synj2bp/Pcmt1/Ceacam2/Ceacam1/Kcnq1/Slc23a2/Casr/Flot2/Slc51a/Tshr/Rasgrf1/Aqp5/Tgfa/Slc40a1/Llgl1/Rapgef3/Erbin/Cnnm2/Ddr1/Slc41a1/Pkd1/P2ry6/Lin7b/Tgfbr1/Arrb2/Anxa2/Egfr/Clcnka/Lrp1/Slc12a2/Scrib/Pdpn/Erbb3/Slc4a4/Myo1c/Slc2a1/Plec",55
"CC","GO:1902911","protein kinase complex","30/3294","101/23436",3.668285376021e-05,0.000313027018753792,0.000163463944826199,"Ikbkg/Prkar1a/Ercc2/Cdk5/Cks2/Erc1/Rb1cc1/Acvr1b/Cdk5r1/Ulk1/Gtf2h2/Phka1/Ccnh/Gtf2h1/Ercc3/Acvr2a/Cdk14/Sesn2/Cdk4/Cdk5r2/Ccnf/Tgfbr1/Ccnd1/Cdk9/Phkg2/Ccne1/Brd4/Ccnd2/Cdkn1a/Pycard",30
"CC","GO:0030118","clathrin coat","18/3294","48/23436",4.65775457842255e-05,0.000393094012772365,0.000205275245156621,"Sgip1/Cltc/Eps15/Snap91/Clta/Ap3m1/Ap3b1/Aftph/Ap1m1/Sclt1/Eps15l1/Hip1r/Ap3m2/Ap1g2/Ap2m1/Dab2/Fcho1/Vps41",18
"CC","GO:0044295","axonal growth cone","17/3294","44/23436",4.82847226249009e-05,0.000403072467129608,0.000210486033410609,"Hsp90aa1/Gpm6a/Kif5b/Boc/Ptch1/Mapt/Pard3/Olfm1/Agrn/Fkbp4/Trpv2/Lrp1/Dynlt1b/Dynlt1f/Dynlt1c/Dynlt1a/Smo",17
"CC","GO:0042383","sarcolemma","42/3294","163/23436",5.33420812521704e-05,0.00044050234840502,0.000230032065162161,"Atp1b1/Utrn/Slc8a1/Cltc/Ppp3cb/Prkce/Acp1/Itgb1/Dmd/Rdx/Ryr2/Sgcb/Atp1a3/Kcnq1/Cacnb1/Kcnj11/Kcnj3/Vdr/Kcnd2/Dst/Slc30a1/Clcn1/Stac/Scn1b/Chrm4/Psen1/Dtna/Agrn/Sgca/Col6a2/Anxa1/Rtn2/Sgcg/Anxa2/Vcam1/Bgn/Dtnbp1/Atp1a2/Ctsb/Fxyd1/Slc2a1/Plec",42
"CC","GO:0098685","Schaffer collateral - CA1 synapse","32/3294","113/23436",5.80464405631843e-05,0.000469991506305183,0.000245431419822197,"Pfn2/Snap91/Cdc42/Akap12/Ppp3ca/Nefl/Ctnnb1/Grasp/Itgb1/Iqsec1/Cadm1/Ptprd/Fmr1/Gria2/Cdk5/Ntng1/Stat3/Syt11/Ncam1/Bsn/Slc30a1/Synpo/Ptprs/Apbb1/Gsk3b/Fyn/Prkcz/Plat/Dtnbp1/Cplx1/Dgkz/Prkar1b",32
"CC","GO:0000502","proteasome complex","22/3294","66/23436",5.81369701809796e-05,0.000469991506305183,0.000245431419822197,"Psma5/Txnl1/Psmd14/Usp14/Psma7/Psmc6/Psma3/Psma2/Ide/Psmb1/Sem1/Ubr1/Zfand2a/Psmd4/Psmd9/Psmb9/Hspb1/Psmb10/Dnajb2/Zfand2b/Psmd11/Psmb3",22
"CC","GO:0045335","phagocytic vesicle","27/3294","89/23436",5.87925376802286e-05,0.000470340301441829,0.000245613562019376,"Rab5a/Rap1a/Kif5b/Cdc42/Rab14/Vamp7/Vamp4/Vps26b/Rab9/Syt11/Stxbp2/Was/Rab11b/Slamf1/Syt7/Coro1a/Rapgef1/Tlr1/Zyx/Stxbp1/Rab34/Mpeg1/Myo1c/Slc11a1/Gsn/Cdc42ep4/Vim",27
"CC","GO:0098889","intrinsic component of presynaptic membrane","35/3294","128/23436",5.94459709489186e-05,0.000470665007100716,0.00024578312459618,"Cntn1/Gpm6a/Marcksl1/Htr1b/Cdh10/Cadm1/Ptprd/Gria2/Atp1a3/Ntng1/Adora2a/Cntnap4/Cacna1e/Kcnj3/Flot2/Oprk1/Syt11/Ncam1/Aph1a/Kcnj9/Htr1a/Cnr1/Kcna2/Grik1/Chrm4/Efnb3/Kcnj6/Psenen/Psen1/Ptprs/Grin1/Slc6a9/Kcnc4/Stx1a/Atp2b2",35
"CC","GO:0030117","membrane coat","29/3294","99/23436",6.49442841887568e-05,0.00050381020461581,0.000263091677574868,"Sgip1/Cltc/Eps15/Snap91/Clta/Chmp1b/Ap3m1/Ap3b1/Sec24d/Aftph/Sec23b/Ap1m1/Sclt1/Eps15l1/Ap3s1/Hip1r/Scyl1/Sec13/Ap3m2/Vps11/Ap1g2/Ap2m1/Cope/Dab2/Arfgap2/Fcho1/Vps41/Sec24c/Tmed3",29
"CC","GO:0048475","coated membrane","29/3294","99/23436",6.49442841887568e-05,0.00050381020461581,0.000263091677574868,"Sgip1/Cltc/Eps15/Snap91/Clta/Chmp1b/Ap3m1/Ap3b1/Sec24d/Aftph/Sec23b/Ap1m1/Sclt1/Eps15l1/Ap3s1/Hip1r/Scyl1/Sec13/Ap3m2/Vps11/Ap1g2/Ap2m1/Cope/Dab2/Arfgap2/Fcho1/Vps41/Sec24c/Tmed3",29
"CC","GO:0031256","leading edge membrane","39/3294","149/23436",6.70006649693274e-05,0.000514565106964435,0.000268707930034882,"Hsp90aa1/Sptbn1/Aif1l/Hcn1/Cdc42/Epb41l3/Slc12a5/Eps8l2/Amph/Itgb1/Src/Arf4/Ptprk/Adam17/Pip5k1a/Adora2a/Kcnj11/Mapt/Gabre/Dnm2/Ush2a/Hip1r/Psd/Atf4/Pdxp/Rhoa/Antxr1/Grin1/Plek/Itgav/Eps8l1/Aif1/Kcnc4/Mapk8ip3/Pdpn/Arhgef2/Eef1a1/Pacsin1/Myo1c",39
"CC","GO:0005681","spliceosomal complex","47/3294","191/23436",6.88439667606622e-05,0.000523486796754342,0.000273366871660368,"Hnrnpr/Wac/Rheb/Bcas2/Dhx15/Syncrip/Hnrnpk/Snu13/Snrnp40/Hnrnpf/Api5/Hnrnpa3/Cdc5l/Hnrnph1/Sf3b6/Rbmxl1/Wbp4/Ccdc12/Rnpc3/Ptbp2/Smu1/Snrpe/Eftud2/U2af1l4/Prpf31/Rbm28/Snrpa/Aqr/Prpf40b/Tfip11/Sf3b2/Hnrnpa1/Cwf19l1/Prkrip1/Bud31/Mfap1a/Mfap1b/Rbm5/Syf2/Snrpb/Slu7/Ddx39b/Xab2/Prpf40a/Prpf6/Ybx1/Lgals3",47
"CC","GO:0005667","transcription factor complex","88/3294","421/23436",7.07929967322382e-05,0.000533029622454499,0.000278350172910039,"Hoxa9/Taf9/Taf13/Hif1a/Ctnnb1/Apex1/Ncoa3/Thrb/Cbfb/Rbm14/Nr5a2/Smad4/Ascc1/Figla/Ercc2/Hnrnpab/Mxi1/Rcor1/Sub1/Nr1i2/Rarb/Sox21/Gtf2e2/Ikzf1/Neurod1/Med17/Tfdp1/Runx2/Gtf2h2/Vdr/Stat3/Gtf2a1/Spib/Tcf4/Ccnh/Gtf2h1/Crebbp/Ahr/Ercc3/Gtf2a1l/Eya3/Nrf1/Bex2/Hnf4g/Creb1/Runx1/Rbpj/Mxd3/Rxrb/Nr1h2/Sox14/Atf4/Cdk4/Sox15/Sox3/Taf6/Atf5/Tcf3/Hdac1/Tfcp2l1/Gtf3c2/Arid2/Klf4/Nfyc/Meis1/Tbx5/Tle6/Twist2/Usf1/Hipk2/Carm1/Tle3/Sry/Ptov1/Kdm1a/Ddit3/Elob/Pdlim1/Gtf2f1/Npas2/Zfhx3/Tcf7l1/Ercc1/Taf10/Kat2a/Gtf3c1/Zfpm1/Mxd4",88
"CC","GO:0043235","receptor complex","83/3294","394/23436",8.48522693821933e-05,0.000630176815701702,0.000329080820699491,"App/Olfm3/Lifr/Bmpr1a/Pmp22/Tfrc/Ghr/Hspd1/Il13ra1/Cacng5/Itgb1/Ldlr/Gria2/Synj2bp/Sdcbp/Gfra2/Fgfr2/Tgfbr3/Kit/Ceacam2/Ceacam1/Acvr1b/Il18rap/Abcg8/Vdr/Gabrp/Cd3e/Nt5dc3/Tshr/Gabre/Chrng/Ahr/Tm7sf2/Acvr2a/Grik1/Calcrl/Epha5/Alcam/Lrp8/Emilin1/Plxna2/Abhd12/Itga4/Cd6/Ighm/Il13ra2/Ptprb/Ddr1/Olfm1/Lime1/Grin1/Tnfrsf1a/Flt1/Il6st/Itgb5/Notch1/Itgav/Tgfbr1/Ltk/Epha8/Tlr1/Ntrk2/Crlf1/Shank3/Mcoln1/Egfr/Eng/Gpr37l1/Lrp1/Scrib/Il6ra/Mertk/Notch2/Csf1r/Erbb3/Htra2/Crlf2/Traf2/Abhd6/Ramp1/Tradd/Pdgfrb/Il2rg",83
"CC","GO:0005770","late endosome","48/3294","198/23436",8.61569865217171e-05,0.000630176815701702,0.000329080820699491,"Rap1a/Laptm4b/Vps35/Mvb12b/Rnf128/Rab14/Chmp1b/Vamp7/Ldlr/Stx7/Src/Vps26b/Map2k1/Parm1/Slc31a2/Rab9/Lamtor3/Kcnq1/Dync1li1/Litaf/Mapk1/Atp13a2/Anxa8/Rab27a/Map2k2/Rhob/Vps11/Htt/Vipas39/Nsg1/Cln3/Lamtor1/Mcoln1/Anxa2/Egfr/Ddit3/Cst7/Rab34/Sdf4/Grn/Vamp5/Baiap3/Cst3/Abhd6/Slc11a1/Vps41/Ctss/Apoe",48
"CC","GO:0044309","neuron spine","48/3294","198/23436",8.61569865217171e-05,0.000630176815701702,0.000329080820699491,"Slc8a1/Cript/Cdc42/Hnrnpk/Ppp3ca/Adam10/Ppp1r2/Nedd4/Itgb1/Pten/Fmr1/Gria2/Arf4/Atp1a3/Cdk5r1/Fcgr2b/Mob4/Cd3e/Syt11/Kcnd2/Homer1/Dnm2/Hip1r/Mtmr2/Psd/Dnm3/Strn4/Rhoa/Synpo/Grin1/Dnajb1/Apbb1/Nr3c1/Cryab/Arrb2/Ntrk2/Shank3/Ppp1ca/Gsk3b/Cnn3/Nsmf/Dtnbp1/Comt/Atp1a2/Cfl1/Usp50/Add1/Clstn1",48
